stereotype_category,sentence_id,text,language,script,country,region_dialect,source_type,source_ref,collection_date,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,target_gender,bias_label,explicitness,sentiment_toward_referent,device,qa_status,annotation_date,annotation_time_seconds,document_id,notes,review_notes,collector_id,annotator_id
leadership,69afe1857547e26ce3a71ca2,com/media/ɓideo/sabon-sarkin-kano-alhaji-sanusi-lamido-sanusi-yana-fitowa-don-tar-at-baki-yuni-12-2014/[PHONE],Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,media_and_online,Sabon Sarkin Kano,public_interest,,safe,true,male,neutral,implicit,neutral,,accepted,2026-03-12T13:39:28.704Z,379,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69b86743b8161267493de4e5,"Ita dai Kotun da ke yanke hukunci kan harkokin wasanni ita ce mafi girma a fagen wasanni, kuma ta fada ranar Laraba cewa masu sasanta rikincin sun hadu da bangarorin biyu na tsawon kwanaki 4 a watan da ya gabata",Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04T00:00:00.000Z,governance_civic,sports court decision,public_interest,,safe,false,neutral,neutral,explicit,positive,narrative,accepted,2026-03-17T04:16:28.889Z,548,47cc91e4-3082-4554-bf8d-858fe2a11f09,,,69b0205c7547e26ce3a7ec57,69b0205c7547e26ce3a7ec57
leadership,69b86743b8161267493de4e6,Ya shaida wa wakilin BBC AbdusSalam Ibrahim Ahmed cewa dalilin da ya sa ba a yi zabukan ba shi ne jihar ta fuskanci wasu matsaloli da suka kawo cikas,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Election issues,public_interest,,safe,false,male,neutral,explicit,positive,narrative,accepted,2026-04-14T15:42:43.343Z,576,47cc91e4-3082-4554-bf8d-858fe2a11f09,,,69b0205c7547e26ce3a7ec57,69b0205c7547e26ce3a7ec57
leadership,69b86743b8161267493de4f0,"Da farko dai Shettima ya ziyarci birnin Conakry, inda ya halarci bikin rantsar da shugaba Doumbouya, inda ya jaddada rawar da Najeriya ke takawa a cikin ƙungiyar ECOWAS da kuma buɗe sabbin hanyoyin haɗin gwiwa tsakanin ƙasashen biyu a fannin noma da masana'antu.",hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c98jg700y8et,2026-01-25T09:07:35.939Z,media_and_online,news_reporting,public_interest,,safe,true,male,stereotype,explicit,positive,directive,accepted,2026-04-14T15:45:03.486Z,874,47cc91e4-3082-4554-bf8d-858fe2a11f09,,,69b0205c7547e26ce3a7ec57,69b0205c7547e26ce3a7ec57
leadership,69afe1857547e26ce3a71caf,"''737 Max: An amince wa Boeing dawowa sararin samaniyar TuraAmurka ta ki dakatar da amfani da jirage kirar 'Boeing 737 Max''Halin zamba da yaudara'Ma'aikatar shari'a ta Amurka, ta ce jami'an kamfanin na Boeing sun boye bayanai game da sauye-sauyen da aka yi wa na'ura mai sarrafa tukin jirgin da kanta, da aka fi sani da MCAS, wanda bincike suka danganta irinsa da na hadurran jirage a kasashen Indonesia da Ethiopia a shekarar 2018 da 2019",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,media_and_online,Boeing 737 Max grounding,public_interest,,safe,false,unknown,neutral,implicit,neutral,,accepted,2026-03-12T13:58:16.707Z,676,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69b07ce31f67e8d1030b1548,"Ya sake tsayawa takarar kujerar Shugan Ƙasa a shekarar 2006, takarar da ta gamu da cikas daga gwamnatin da take kan mulki ta wannan lokacin ƙarƙashin shugaba Obasanjo",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,Political candidacy,public_interest,,safe,false,male,stereotype,explicit,neutral,narrative,accepted,2026-03-12T13:43:17.189Z,230,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
leadership,69afe1857547e26ce3a71cac,"''A halin d ake ciki a jihar Sokoto, har yanzu ba a biya shuwagabannin kananan hukumomi da kansiloli wadanda gwamna Aminu Tambuwal ya sauke daga mukamansu a baya-bayan nan, albashinsu na wasu watanni ba",Hausa,latin,Nigeria,Sokoto,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Non-payment of allowances,public_interest,,safe,false,male,neutral,implicit,negative,,accepted,2026-03-12T13:53:02.560Z,362,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69afe1857547e26ce3a71cd4,"Idan ƙarfin masarauta ya kai a ƙarfin yaƙi, to sai ta tafi ta kai hari wasu masautun ta mamaye su ya zama dole su riƙa bata jiziya ko kuma amsa umarnin sarki domin zuwa a yi masa yaƙi a wasu lokutan",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,political power and conflict,public_interest,,safe,false,neutral,stereotype,implicit,,,accepted,2026-03-12T18:54:15.974Z,1449,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69afe1857547e26ce3a71ca8,"Primate Ayodele, Shugaban cocin INRI Evangelical Spiritual Church da ke Lagas ya fada ma Legit TV a wata hira cewa Allah baya goyon bayan shugabancin Tinubu",Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,culture_and_religion,Religious leader's comments,public_interest,religion,safe,false,male,derogation,explicit,negative,narrative,accepted,2026-03-12T13:47:16.940Z,17,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69afe1857547e26ce3a71cd5,"A farkon wannan mako, wani alkali da yake shari’ar ya hana bada belin da Sowore ya bukaci",Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04T00:00:00.000Z,governance_civic,judicial case,public_interest,,safe,false,male,stereotype,explicit,negative,,accepted,2026-03-12T18:55:32.833Z,1533,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69b07ce31f67e8d1030b153d,"AFPCopyright: AFPGwamnatin Sri Lanka ta dage kan cewa sai an riƙa ƙona gawar mutanen da korona ta kashe,ta kuma yi watsi da bukatar kasashen duniya da ta masana kan cewa a rika barin musulmai suna binne gawar mamatansu kamar yadda addininsu ya tanada",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,culture_and_religion,Burial practices during COVID-19,misinformation,religion,sensitive,false,male,stereotype,explicit,neutral,narrative,accepted,2026-03-12T13:21:21.253Z,6755,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
leadership,69b07ce31f67e8d1030b1554,Shugaban Rundunar Sojojin Ƙasan Najeriya (Chief of Army Staff) 31 ga Disamba 1983,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,Nigerian Army Chief,public_interest,,safe,false,male,stereotype,implicit,neutral,narrative,accepted,2026-03-12T16:12:33.182Z,38,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
leadership,69b86743b8161267493de501,"Cikin wata sanarwa da sakataren yaɗa labaran majalisar, Kamaluddeen Sani Shawai ya fitar ya ce ƴanmajaliar sun fice ne domin nuna goyon bayansu ga gwamnan.",hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c98jg700y8et,2026-01-25T09:07:35.910Z,media_and_online,news_reporting,public_interest,,safe,true,neutral,neutral,explicit,neutral,narrative,accepted,2026-04-14T15:37:51.087Z,232,47cc91e4-3082-4554-bf8d-858fe2a11f09,,,69b0205c7547e26ce3a7ec57,69b0205c7547e26ce3a7ec57
leadership,69afc8197547e26ce3a7111b,"Hukumomi sun jefa rayuwar iyalai da dama cikin ƙunci har suka zama ""abokan gabar jama'a""",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,government actions,public_interest,,sensitive,false,neutral,stereotype,explicit,,,accepted,2026-03-11T10:09:56.919Z,17246,30e35419-3ab6-47b0-a888-ac033bb50711,,,69afc71a7547e26ce3a70f88,69afc71a7547e26ce3a70f88
leadership,69afe1857547e26ce3a71ca0,"Daga lokacin da aka naɗa wannan mai unguwa, shi yake zama wakilin dagaci a wajen mutanensa",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,Appointment of community leader,public_interest,,safe,false,male,counter-stereotype,explicit,negative,,accepted,2026-03-12T13:38:16.677Z,307,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69b07ce31f67e8d1030b1556,Gwamnati ta ce ta haramta taron jama'a domin hana yaduwar cutar korona amma 'yan hamayya sun ce an yi hakan ne da zummar murkushe su,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,COVID-19 restrictions,public_interest,,safe,false,neutral,stereotype,explicit,neutral,directive,accepted,2026-03-12T16:14:15.702Z,140,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
leadership,69b07ce31f67e8d1030b1558,"AFPCopyright: AFPTsohon Mataimakin Shugaban Najeriya Atiku Abubakar ya sayar da hannun jarinsa a kamfanin Integrated Logistics Services Limited (Intels), yana mai zargin gwamnatin Buhari da neman karya kamfanin",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Atiku Abubakar sells shares,public_interest,,safe,false,male,stereotype,explicit,neutral,narrative,accepted,2026-03-12T16:17:17.485Z,322,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
leadership,69b07ce31f67e8d1030b153a,"Ya sake tsayawa takarar neman kujerar gwamnan Adamawa a shekarar 1998, wanda ya samu ansarar lashe zaɓen da aka gudanar a watan Disambar wannan shekarar",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,Adamawa state governorship election,public_interest,,safe,false,male,stereotype,explicit,neutral,narrative,accepted,2026-03-12T13:19:06.916Z,6621,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
leadership,69b86743b8161267493de4d9,Allah ya taya maka amin,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,culture_and_religion,Islamic blessing,public_interest,,safe,false,neutral,neutral,explicit,positive,directive,accepted,2026-04-14T15:46:51.797Z,232,47cc91e4-3082-4554-bf8d-858fe2a11f09,,,69b0205c7547e26ce3a7ec57,69b0205c7547e26ce3a7ec57
leadership,69afe1857547e26ce3a71c97,Ya kara da cewa a shirye suke su yaki duk wasu tsagera ba ma 'yan boko haram ba kadai a Najeriya,Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04T00:00:00.000Z,governance_civic,Boko Haram conflict,public_interest,,safe,false,male,neutral,implicit,negative,narrative,accepted,2026-03-12T09:53:17.192Z,721,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69b07ce31f67e8d1030b1538,") Shekarau Angyu, Masa-Ibi, Kuvyo II, Aku Uka na Wukari, a ranar Asabar 19/08/2017, a fadarsa da ke Wukari Shafin Tarihi Daular Kwararrafa Shafin Wukari Masarautar Wukari Tarihin Wukari Tarihin Jukunawa Zaɓen Sarki Majalisar Sarkin Zaman Majalisa Yaƙuƙuwan Jukunawa Sarakunan jukunawa (Dr",Hausa,latin,Nigeria,Wukari,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,Jukunawa history and succession,public_interest,,safe,false,male,stereotype,implicit,neutral,directive,accepted,2026-03-12T13:17:45.750Z,6540,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
leadership,69afe1857547e26ce3a71c95,"Gwamnati za ta dauki matakan dakile yaduwar cututtukan Diphtheria, Kwalara, Zazzabin Lassa da Bakon Dauro a Najeriya [URL]",hausa,latin,Nigeria,Standard,web_public,https://twitter.com/PTimesHausa/status/2016311768901923010,2026-01-28T00:00:00.000Z,health,Disease prevention measures,public_interest,,safe,true,neutral,neutral,implicit,,,accepted,2026-03-12T09:51:54.415Z,638,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69b07ce31f67e8d1030b1536,"Wadanda aka kai wa harin dai mabiya mazhabar Shi'a ne, kamar yadda wata sanarwar da kafar yada labarai mllakin 'yan Sunni na kasar ta sanar",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,culture_and_religion,Shi'a followers,public_interest,religion,sensitive,false,male,stereotype,explicit,neutral,narrative,accepted,2026-03-12T13:15:50.532Z,6425,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
leadership,69afe1857547e26ce3a71c91,"Asalin hoton, Getty ImagesBayanan hoto, Tun 2017 gwamnatin Rutte III ta hau mulki kuma za ta iya komawa ta kafa wani sabon ƙawancen bayan zaɓeSai dai yayin da ake kallon matakin a matsayin na sanin ciwon kai - suka sadaukar da muƙami don tabbatar da gazawar gwamnati - za a iya fassara murabus ɗin a matsayin kare kai da gwamnatin Rutt ta yi, don kaucewa shan kaye a ƙuri'ar yankan ƙauna daga ƴan majalisa a makon gobe",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,political transition,public_interest,,safe,false,male,neutral,implicit,,narrative,accepted,2026-03-12T09:48:18.566Z,422,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69b86743b8161267493de510,"Amma, daga baya abokansa suka gayyace shi, suka haɗa kai, suka kafa jama’iyyar APP",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,political party formation,public_interest,,safe,false,neutral,neutral,explicit,positive,narrative,accepted,2026-03-17T20:16:25.012Z,856,47cc91e4-3082-4554-bf8d-858fe2a11f09,,target gender = male,69b0205c7547e26ce3a7ec57,69b0205c7547e26ce3a7ec57
leadership,69b07ce31f67e8d1030b15a6,"Wani Sashen Garin Pindiga daga kan Dutsen Jukun Masarautar Pindiga Tun daga farko, a lokacin da helikwatar mulkin wannan yanki na Pindiga ke zaune matsugunninta na farko; garin Binga, ikonta ya malala har zuwa garin Gwana daga kudu, ta arewa kuma har zuwa garuruwan Kwami da Gadam",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,Hausa geography and history,public_interest,,safe,false,neutral,neutral,implicit,neutral,narrative,accepted,2026-03-12T19:29:28.944Z,3794,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
leadership,69affae47547e26ce3a72ca7,Sai dai jihohin da dama suna daukan matakan ganin sun rage matsalar ta hanyar samar da dokoki wadanda ke tilasta wa iyaye sanya yaransu makaranta,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Measures against societal problems,public_interest,,safe,false,neutral,neutral,implicit,,,accepted,2026-03-12T13:07:39.649Z,767,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
leadership,69afe1857547e26ce3a71c58,[USER]: [USER] Dubai Shiekh Mohammed bin Rashid Al MaktoumImage caption: Sarkin Dubai Shiekh Mohammed bin Rashid Al MaktoumMahukuntan ƙasar Daular Larabawa wato UAE sun ce sun yanke shawarar tsawaita wa'adin bizar baƙi 'yan yawon buɗe-ido na tsawon wata ɗaya,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Dubai Sheikh Mohammed bin Rashid Al Maktoum,public_interest,,safe,true,mixed,neutral,explicit,positive,narrative,accepted,2026-03-11T14:18:33.593Z,377,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69affae47547e26ce3a72cab,"An yi amfani da maudu'an biyu sosai, sai dai a iya cewa bai samu karbuwar da #Endsars ya samu ba",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Endorsement of #Endsars movement,public_interest,,safe,false,unknown,neutral,implicit,,,accepted,2026-03-12T13:11:14.320Z,981,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
leadership,69affae47547e26ce3a72cb0,"A cikin hira da Muryar Amurka wajen taron kolin Majalisar Dinkin Duniya, shugaba Buhari yace an riga an tserewa kasashen Afrika, kasancewa mayan kasashen duniya sunfi Afrika ilimin zamani da ci gaba a fannin kimiyya da fasaha, da yawan ma’aikatu da guraban ayyukan yi, da fannin iya dogaro ga kai",Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04T00:00:00.000Z,governance_civic,Hausa president's speech at UN,public_interest,,safe,false,neutral,derogation,explicit,,,accepted,2026-03-12T13:15:03.629Z,1211,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
leadership,69afc8a87547e26ce3a711f9,"Asalin hoton, AFPBayanan hoto, Al'amura sun soma komawa daidai ranar Juma'a tun bayan da aka kammala zabeSau da dama an kama Bobi Wine da wasu 'yan takarar jam'iyyun hamayya, kuma a lokacin zanga-zangar da aka yi domin bijirewa wani kamu da aka yi musu a watan Nuwamba, an kashe mutum fiye da 50",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Protests and arrests,public_interest,,sensitive,false,male,stereotype,explicit,negative,narrative,accepted,2026-03-10T19:11:55.232Z,300,5c1fc973-e07b-400a-aa05-62814901ed48,,,69afc7bd7547e26ce3a70f91,69afc7bd7547e26ce3a70f91
leadership,69affae47547e26ce3a72cb5,"2014, ya zama mamba na National Conference Consensus Building Group",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,National Conference Consensus Building Group,public_interest,,safe,false,male,neutral,implicit,,,accepted,2026-03-12T13:17:20.247Z,1347,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
leadership,69affae47547e26ce3a72cbc,Gwamanati ba ta ce komai ba kan rahoton,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,government report,public_interest,,safe,false,neutral,neutral,implicit,,,accepted,2026-03-12T13:21:23.622Z,1591,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
leadership,69affae47547e26ce3a72cbd,"Hasali ma, a mafiya yawan lokuta rashin gudanar da zabukan kananan hukumomi ya zama tamkar al'ada ga gwamnatocin jihohi",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Local government elections,public_interest,,safe,false,unknown,neutral,implicit,,,accepted,2026-03-12T13:22:12.648Z,1640,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
leadership,69afc8197547e26ce3a7104a,"Abubuwa da dama sun taimakawa wannan Daula ta biyu samun ɗaukaka, daka ciki akwai ci gaba da mulkar ragowar ƙasashen da dama can, suna ƙarƙashin mulkin daular, tun gabanin ɓallewar yankin Arewacin Amurka, waɗanda suka haɗa da Indiya, Kanada, da sauransu",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,Political developments,public_interest,,safe,false,unknown,stereotype,explicit,negative,,accepted,2026-03-11T05:33:43.273Z,673,30e35419-3ab6-47b0-a888-ac033bb50711,,,69afc71a7547e26ce3a70f88,69afc71a7547e26ce3a70f88
leadership,69afe1857547e26ce3a71c54,Rawan ganinsa na karshe shi ne wanda ya taka wajen sasanta kasar Norway da Sweden bayan sun dauki tsawon shekaru suna gwabza yaki a tsakaninsu,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,governance_civic,Norway and Sweden conflict,public_interest,,safe,false,male,neutral,explicit,positive,narrative,accepted,2026-03-11T14:14:01.768Z,105,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69affae47547e26ce3a72cc0,"Kafin kaiwa ga muƙamin AIG, ya riƙe kwamishinan 'yan sanda a Jihar Kano da Kaduna da Jihar Legas har sau biyu, da Oyo da Zamfara da Imo",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Appointment of AIG,public_interest,,safe,false,male,neutral,implicit,,,accepted,2026-03-12T13:24:11.148Z,1758,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
